SaleID,CustomerID,ProductID,Quantity,SaleDate,Price,TotalSaleAmount
591,467,110,2,2023-03-01,622.38,1244.76
592,205,85,1,2025-05-23,742.28,742.28
593,393,80,1,2024-09-15,918.0,918.0
594,237,26,2,2025-09-29,1364.61,2729.22
595,433,98,2,2025-08-27,739.47,1478.94
596,202,138,3,2024-04-27,86.65,259.95
597,479,27,2,2025-11-22,1657.7,3315.4
598,471,184,1,2025-03-19,1.89,1.89
599,429,152,1,2025-06-21,55.2,55.2
600,453,15,3,2025-03-06,583.91,1751.73
601,410,174,1,2024-11-07,11.93,11.93
602,475,115,2,2023-03-28,95.32,190.64
603,53,106,1,2025-06-29,371.91,371.91
604,364,199,7,2024-10-15,26.79,187.53
605,499,116,1,2025-06-13,62.41,62.41
606,286,197,1,2023-08-23,34.95,34.95
607,60,5,3,2023-10-21,1387.88,4163.64
608,402,13,1,2023-11-07,101.35,101.35
609,318,85,8,2025-07-12,686.4,5491.2
610,407,12,2,2023-03-04,1309.58,2619.16
611,184,63,2,2023-09-10,2135.92,4271.84
612,191,167,2,2025-01-06,44.64,89.28
613,448,63,4,2025-10-05,2080.61,8322.44
614,197,83,2,2024-10-12,779.46,1558.92
615,214,124,7,2023-02-12,168.59,1180.13
616,158,77,3,2023-05-27,797.07,2391.21
617,92,53,3,2025-01-31,110.49,331.47
618,222,3,1,2024-04-05,1024.06,1024.06
619,356,183,4,2025-04-23,50.65,202.6
620,84,126,8,2023-10-27,98.55,788.4
621,475,11,2,2023-01-04,1759.8,3519.6
622,412,86,4,2024-02-20,943.12,3772.48
623,267,179,3,2023-11-02,6.95,20.85
624,428,185,1,2024-12-05,21.31,21.31
625,292,123,2,2023-05-17,10.8,21.6
626,403,197,1,2023-01-23,33.36,33.36
627,21,25,1,2023-07-10,592.71,592.71
628,434,66,1,2025-08-23,1691.52,1691.52
629,373,169,7,2025-11-08,42.78,299.46
630,212,37,1,2024-10-24,97.0,97.0
631,446,74,2,2023-08-14,704.33,1408.66
632,360,47,3,2025-08-21,1810.13,5430.39
633,13,33,1,2024-11-24,1787.55,1787.55
634,121,144,6,2024-11-29,208.61,1251.66
635,432,46,1,2025-10-02,364.41,364.41
636,340,191,5,2023-09-01,25.96,129.8
637,107,38,6,2024-02-24,528.61,3171.66
638,82,150,2,2023-09-18,50.9,101.8
639,130,99,1,2025-09-28,61.48,61.48
640,463,189,2,2024-09-12,41.19,82.38
641,100,79,5,2024-01-19,118.25,591.25
642,286,92,3,2025-06-16,657.85,1973.55
643,373,176,2,2023-08-05,47.86,95.72
644,206,114,4,2025-11-15,189.71,758.84
645,71,175,2,2023-10-03,24.85,49.7
646,339,8,2,2025-09-15,864.01,1728.02
647,315,1,3,2023-08-20,1040.21,3120.63
648,451,76,1,2023-03-07,358.28,358.28
649,70,156,1,2024-06-21,118.2,118.2
650,295,11,1,2024-06-01,1875.44,1875.44
651,395,35,4,2023-05-11,1064.22,4256.88
652,23,71,2,2025-05-10,199.82,399.64
653,219,129,4,2024-08-05,130.35,521.4
654,249,98,1,2023-04-26,803.17,803.17
655,57,109,6,2023-12-05,236.68,1420.08
656,443,121,2,2024-04-03,192.27,384.54
657,477,133,8,2025-08-24,134.52,1076.16
658,233,113,3,2025-12-18,80.46,241.38
659,482,60,1,2024-03-03,1650.33,1650.33
660,472,157,2,2025-07-15,36.96,73.92
661,228,38,2,2023-04-30,484.51,969.02
662,377,63,1,2025-01-04,1883.16,1883.16
663,39,55,4,2024-05-23,504.87,2019.48
664,169,33,3,2024-04-23,1705.6,5116.8
665,135,189,9,2023-07-20,36.64,329.76
666,114,46,6,2023-11-08,366.43,2198.58
667,426,195,3,2023-04-25,35.32,105.96
668,129,76,4,2024-01-21,314.88,1259.52
669,108,119,1,2023-12-12,721.9,721.9
670,272,87,1,2023-05-08,391.85,391.85
671,213,41,1,2024-10-03,564.01,564.01
672,479,175,2,2025-09-20,23.28,46.56
673,196,52,2,2023-07-26,534.58,1069.16
674,232,140,2,2025-10-18,171.64,343.28
675,455,169,8,2023-05-04,45.06,360.48
676,350,199,5,2023-08-10,26.55,132.75
677,102,140,5,2023-10-13,150.26,751.3
678,6,188,3,2025-04-25,16.18,48.54
679,180,173,10,2025-01-18,12.23,122.3
680,268,67,2,2025-07-30,615.32,1230.64
681,98,115,2,2025-05-08,80.28,160.56
682,289,57,2,2023-01-03,347.65,695.3
683,93,82,1,2023-03-21,924.02,924.02
684,225,54,6,2024-08-27,942.52,5655.12
685,54,167,3,2025-12-15,41.85,125.55
686,175,154,1,2023-05-04,184.19,184.19
687,43,3,2,2024-01-24,998.58,1997.16
688,184,136,2,2025-08-10,125.51,251.02
689,405,160,1,2023-11-26,14.43,14.43
690,229,76,10,2024-01-02,345.74,3457.4
691,431,159,2,2024-01-13,122.85,245.7
692,436,33,2,2024-02-04,1919.21,3838.42
693,312,177,1,2025-01-18,36.32,36.32
694,264,137,4,2023-12-01,139.45,557.8
695,170,199,4,2025-08-11,27.98,111.92
696,299,14,3,2025-03-14,1707.01,5121.03
697,368,4,1,2024-11-20,81.46,81.46
698,366,159,6,2023-10-06,113.03,678.18
699,299,160,3,2024-11-10,15.69,47.07
700,225,147,2,2025-09-02,199.13,398.26
701,153,86,2,2025-09-22,927.29,1854.58
702,162,9,6,2025-01-22,1610.87,9665.22
703,282,105,2,2024-01-01,250.84,501.68
704,289,5,4,2023-10-03,1303.49,5213.96
705,337,160,1,2024-01-17,15.93,15.93
706,246,197,1,2024-08-05,32.11,32.11
707,408,83,1,2024-07-13,783.58,783.58
708,285,102,8,2025-09-21,334.81,2678.48
709,12,117,2,2023-05-24,432.81,865.62
710,29,109,7,2023-01-01,252.15,1765.05
711,174,11,3,2024-06-19,1924.68,5774.04
712,464,97,5,2025-04-03,189.4,947.0
713,336,191,1,2023-05-28,23.6,23.6
714,91,37,2,2023-04-05,99.68,199.36
715,208,199,2,2023-01-23,27.21,54.42
716,277,127,5,2025-01-12,67.41,337.05
717,132,80,1,2024-05-05,865.33,865.33
718,238,163,7,2023-02-14,12.85,89.95
719,472,89,2,2025-08-18,246.36,492.72
720,496,86,1,2025-12-30,896.1,896.1
721,244,42,1,2023-03-15,717.5,717.5
722,460,113,1,2024-08-22,79.96,79.96
723,366,143,1,2023-07-23,140.1,140.1
724,11,197,3,2025-03-06,37.5,112.5
725,302,92,8,2023-01-27,663.95,5311.6
726,150,81,3,2023-01-13,251.77,755.31
727,495,17,3,2025-04-26,1508.16,4524.48
728,370,105,1,2023-02-27,285.05,285.05
729,322,43,2,2024-09-17,714.92,1429.84
730,490,28,1,2024-03-19,1493.84,1493.84
731,36,67,1,2024-06-17,569.25,569.25
732,181,185,2,2024-08-26,20.68,41.36
733,112,16,3,2024-12-02,220.62,661.86
734,477,193,1,2025-01-31,14.87,14.87
735,255,180,5,2024-08-30,18.99,94.95
736,475,75,7,2024-06-19,578.98,4052.86
737,160,43,2,2024-09-20,808.36,1616.72
738,406,171,1,2025-10-31,16.56,16.56
739,291,186,3,2025-04-13,39.17,117.51
740,6,40,1,2025-12-15,1934.29,1934.29
741,315,185,4,2024-07-09,19.13,76.52
742,59,164,2,2025-09-05,45.71,91.42
743,427,77,5,2024-03-15,892.81,4464.05
744,347,99,4,2024-08-28,60.51,242.04
745,315,181,5,2025-08-01,19.86,99.3
746,95,136,2,2025-12-20,114.94,229.88
747,243,57,3,2023-12-01,370.71,1112.13
748,250,190,1,2023-03-17,20.18,20.18
749,109,191,1,2025-06-11,23.68,23.68
750,138,197,1,2024-05-13,32.76,32.76
751,101,104,9,2024-07-16,280.49,2524.41
752,235,177,1,2025-04-08,43.43,43.43
753,234,8,2,2023-02-24,828.0,1656.0
754,28,164,2,2024-01-05,46.49,92.98
755,178,162,2,2024-05-07,27.58,55.16
756,57,86,1,2023-11-29,949.06,949.06
757,192,52,4,2023-10-06,502.95,2011.8
758,272,36,2,2023-05-29,700.44,1400.88
759,226,79,1,2024-01-12,117.48,117.48
760,41,41,1,2024-06-03,479.25,479.25
761,246,118,2,2025-12-30,359.33,718.66
762,96,29,1,2023-04-19,816.77,816.77
763,482,13,1,2025-01-10,103.83,103.83
764,70,111,1,2023-02-13,266.21,266.21
765,397,165,6,2025-10-09,49.4,296.4
766,18,157,6,2023-06-06,34.84,209.04
767,376,119,6,2023-11-28,785.53,4713.18
768,495,144,3,2024-05-05,182.3,546.9
769,426,22,3,2024-02-03,460.44,1381.32
770,188,43,3,2025-05-01,789.77,2369.31
771,276,78,1,2024-01-04,514.81,514.81
772,403,55,4,2024-08-15,455.81,1823.24
773,460,97,2,2024-02-11,180.16,360.32
774,150,159,2,2023-04-24,110.42,220.84
775,229,64,2,2023-12-12,1757.37,3514.74
776,220,60,1,2023-12-27,1633.94,1633.94
777,168,40,1,2023-03-30,1753.42,1753.42
778,176,98,2,2024-12-09,819.89,1639.78
779,200,101,3,2023-04-29,502.47,1507.41
780,323,192,4,2023-06-11,7.98,31.92
781,263,28,4,2023-02-26,1647.14,6588.56
782,304,162,10,2024-03-17,29.66,296.6
783,92,100,1,2025-09-21,537.37,537.37
784,446,94,5,2025-05-29,491.37,2456.85
785,97,193,3,2024-03-16,14.63,43.89
786,186,82,5,2024-12-09,920.25,4601.25
787,143,70,1,2023-02-21,983.99,983.99
788,156,47,1,2024-12-30,1749.39,1749.39
789,264,68,6,2023-02-05,1463.28,8779.68
790,55,192,8,2025-01-13,8.83,70.64
791,282,122,1,2024-06-16,145.49,145.49
792,30,105,4,2024-04-16,290.48,1161.92
793,283,101,4,2023-05-18,499.44,1997.76
794,414,40,2,2025-12-30,1883.29,3766.58
795,15,51,1,2023-08-10,1077.67,1077.67
796,492,172,6,2024-11-05,51.59,309.54
797,35,170,9,2024-10-23,33.12,298.08
798,422,129,2,2023-03-11,139.42,278.84
799,216,195,6,2025-12-09,36.15,216.9
800,382,139,4,2025-04-13,43.46,173.84
801,191,184,2,2024-11-26,1.88,3.76
802,107,183,4,2024-08-23,48.57,194.28
803,299,145,1,2023-07-05,91.55,91.55
804,174,132,4,2023-08-25,55.29,221.16
805,144,18,1,2023-10-24,1598.08,1598.08
806,58,157,2,2023-03-14,40.18,80.36
807,414,129,7,2023-08-13,137.71,963.97
808,13,23,4,2023-11-03,187.72,750.88
809,300,136,3,2025-11-25,111.86,335.58
810,268,66,1,2023-07-04,1576.69,1576.69
811,68,196,3,2025-12-03,29.94,89.82
812,326,191,4,2024-11-27,25.58,102.32
813,416,191,3,2024-02-13,25.82,77.46
814,223,59,1,2023-04-01,938.24,938.24
815,470,55,5,2024-09-22,452.74,2263.7
816,36,130,7,2023-12-25,109.12,763.84
817,178,149,3,2024-08-16,166.7,500.1
818,126,53,2,2023-09-01,110.17,220.34
819,174,183,1,2025-09-24,50.61,50.61
820,141,188,3,2025-01-13,16.53,49.59
821,78,55,2,2025-12-29,505.97,1011.94
822,387,55,2,2023-05-16,480.62,961.24
823,343,11,2,2024-12-23,1927.53,3855.06
824,132,167,1,2025-06-05,44.68,44.68
825,76,74,3,2023-05-22,729.15,2187.45
826,253,116,4,2025-04-20,61.54,246.16
827,38,178,4,2024-02-20,38.21,152.84
828,159,196,1,2024-07-23,30.7,30.7
829,286,112,6,2024-09-10,963.14,5778.84
830,352,47,2,2024-03-15,1674.16,3348.32
831,302,125,2,2023-12-13,87.72,175.44
832,351,129,4,2024-07-31,141.31,565.24
833,240,108,6,2024-03-15,69.01,414.06
834,261,188,3,2024-03-05,15.12,45.36
835,10,75,2,2024-05-29,540.58,1081.16
836,458,141,4,2025-11-15,65.92,263.68
837,498,171,5,2023-10-16,15.23,76.15
838,415,165,2,2024-06-22,44.88,89.76
839,399,111,5,2024-09-19,282.91,1414.55
840,89,169,1,2023-04-10,40.01,40.01
841,363,83,2,2025-06-23,737.9,1475.8
842,324,50,1,2025-09-12,1143.0,1143.0
843,244,29,3,2024-08-11,906.1,2718.3
844,274,168,2,2023-06-20,20.94,41.88
845,450,162,3,2025-07-02,29.62,88.86
846,486,97,1,2023-12-20,188.6,188.6
847,83,29,1,2025-07-26,911.43,911.43
848,230,61,2,2023-06-21,1424.76,2849.52
849,494,150,8,2024-06-23,53.49,427.92
850,492,18,1,2025-09-26,1628.58,1628.58
851,369,149,5,2024-06-27,165.52,827.6
852,491,118,2,2024-06-23,359.56,719.12
853,349,145,2,2023-06-20,86.4,172.8
854,250,65,6,2025-01-19,552.02,3312.12
855,373,3,1,2023-07-26,903.85,903.85
856,107,3,3,2025-05-02,1020.23,3060.69
857,468,128,2,2024-03-15,185.25,370.5
858,253,146,1,2023-02-15,47.02,47.02
859,116,57,2,2024-01-03,399.88,799.76
860,2,183,1,2025-01-29,51.21,51.21
861,18,134,7,2025-06-16,150.08,1050.56
862,500,20,2,2024-04-06,1083.49,2166.98
863,107,88,1,2023-12-03,554.33,554.33
864,303,109,8,2023-09-08,225.46,1803.68
865,142,103,2,2025-06-11,185.53,371.06
866,378,155,6,2025-07-18,99.93,599.58
867,446,66,4,2025-06-29,1700.7,6802.8
868,492,89,1,2024-12-23,246.16,246.16
869,176,176,1,2024-09-13,43.83,43.83
870,111,29,2,2023-01-14,904.45,1808.9
871,207,22,4,2023-01-15,445.98,1783.92
872,329,19,1,2025-04-29,1497.88,1497.88
873,460,99,1,2024-11-27,69.42,69.42
874,256,138,8,2025-01-30,79.62,636.96
875,203,107,7,2023-12-17,762.12,5334.84
876,59,39,8,2023-08-25,976.05,7808.4
877,113,131,1,2025-02-22,74.81,74.81
878,350,14,6,2024-10-04,1714.93,10289.58
879,133,66,1,2024-05-14,1570.74,1570.74
880,414,52,2,2025-12-24,515.47,1030.94
881,325,92,3,2024-08-20,688.34,2065.02
882,220,119,2,2023-07-29,768.27,1536.54
883,359,17,1,2024-06-02,1242.6,1242.6
884,379,190,1,2023-10-27,22.32,22.32
885,109,38,10,2023-04-15,549.69,5496.9
886,285,67,1,2024-03-11,608.24,608.24
887,63,61,6,2024-01-24,1365.61,8193.66
888,471,96,4,2023-04-05,457.82,1831.28
889,449,107,4,2023-05-27,674.5,2698.0
890,145,56,2,2024-08-30,1284.37,2568.74
891,454,50,2,2024-05-11,1041.37,2082.74
892,77,107,9,2024-08-09,726.74,6540.66
893,13,16,2,2025-05-25,211.18,422.36
894,215,184,1,2023-01-18,1.71,1.71
895,113,136,1,2025-03-19,115.06,115.06
896,166,156,1,2024-09-15,108.3,108.3
897,491,190,3,2025-05-13,21.59,64.77
898,55,82,2,2023-09-02,995.38,1990.76
899,237,43,3,2025-07-18,726.61,2179.83
900,334,112,1,2024-09-05,1018.72,1018.72
901,191,57,1,2024-04-02,382.05,382.05
902,122,46,2,2025-06-18,338.72,677.44
903,403,49,7,2025-01-29,162.51,1137.57
904,492,59,1,2025-06-22,1122.79,1122.79
905,383,6,6,2024-01-28,102.17,613.02
906,421,135,3,2023-10-17,182.85,548.55
907,352,172,4,2024-05-06,52.16,208.64
908,151,197,7,2023-06-09,33.71,235.97
909,157,170,1,2023-01-06,30.35,30.35
910,497,131,4,2024-12-08,75.11,300.44
911,67,131,1,2024-03-18,73.05,73.05
912,437,171,3,2025-01-28,16.46,49.38
913,90,55,3,2024-11-06,421.83,1265.49
914,73,121,1,2025-09-18,182.5,182.5
915,116,149,3,2025-08-11,193.2,579.6
916,141,47,1,2025-05-17,1942.11,1942.11
917,412,82,2,2025-06-14,1013.49,2026.98
918,198,158,2,2024-11-08,170.43,340.86
919,148,125,10,2023-03-17,91.73,917.3
920,190,192,2,2025-07-24,8.66,17.32
921,330,40,8,2024-06-30,1921.57,15372.56
922,75,163,1,2025-08-22,11.63,11.63
923,200,39,1,2023-11-26,1056.32,1056.32
924,153,19,2,2025-07-10,1261.8,2523.6
925,209,47,1,2025-04-10,1884.28,1884.28
926,434,130,5,2025-04-29,93.68,468.4
927,489,34,1,2024-08-27,1261.05,1261.05
928,233,61,6,2024-06-01,1440.97,8645.82
929,269,54,10,2025-07-14,1020.76,10207.6
930,438,56,3,2025-04-29,1267.57,3802.71
931,238,63,3,2025-01-03,1968.88,5906.64
932,265,110,2,2024-02-23,702.87,1405.74
933,46,18,1,2025-04-09,1719.93,1719.93
934,398,151,2,2024-12-22,160.09,320.18
935,209,77,1,2024-12-18,913.75,913.75
936,420,41,4,2023-04-08,481.44,1925.76
937,250,125,1,2024-08-07,96.7,96.7
938,254,20,1,2025-06-18,1148.25,1148.25
939,114,84,1,2024-06-18,511.76,511.76
940,294,53,1,2023-05-20,111.58,111.58
941,44,115,2,2024-06-02,79.47,158.94
942,39,167,2,2023-04-30,50.09,100.18
943,110,168,7,2023-04-26,17.82,124.74
944,172,21,1,2023-09-29,1206.93,1206.93
945,49,75,4,2025-07-26,549.97,2199.88
946,71,50,2,2024-03-31,1003.62,2007.24
947,186,22,4,2024-01-27,452.18,1808.72
948,439,24,2,2024-09-02,1318.91,2637.82
949,197,42,1,2023-06-18,676.34,676.34
950,488,28,2,2025-03-08,1461.8,2923.6
951,296,53,10,2025-01-04,117.19,1171.9
952,310,59,3,2025-08-03,999.33,2997.99
953,109,94,1,2024-06-05,451.08,451.08
954,297,90,8,2023-06-30,810.72,6485.76
955,398,191,2,2025-04-17,28.22,56.44
956,8,172,2,2024-01-21,50.91,101.82
957,140,165,6,2023-01-02,46.4,278.4
958,362,64,6,2024-01-24,1932.31,11593.86
959,481,82,3,2024-06-11,1015.7,3047.1
960,469,79,2,2025-09-03,125.33,250.66
961,113,101,4,2025-10-23,514.44,2057.76
962,255,155,8,2025-09-13,98.44,787.52
963,66,105,2,2024-12-03,250.09,500.18
964,480,82,3,2023-08-28,1045.46,3136.38
965,281,52,1,2023-10-28,565.08,565.08
966,60,141,1,2024-03-30,68.86,68.86
967,95,163,1,2023-03-03,13.12,13.12
968,492,185,1,2025-09-16,20.54,20.54
969,481,88,9,2024-10-23,572.08,5148.72
970,222,111,1,2024-05-01,284.03,284.03
971,213,18,2,2023-11-20,1674.57,3349.14
972,159,49,4,2023-12-20,166.01,664.04
973,421,88,1,2024-04-23,630.42,630.42
974,117,60,1,2025-03-04,1521.88,1521.88
975,279,170,1,2023-03-30,27.75,27.75
976,84,154,5,2023-06-18,192.69,963.45
977,297,96,1,2023-03-04,488.52,488.52
978,321,94,2,2025-01-19,441.43,882.86
979,163,57,4,2025-09-29,404.36,1617.44
980,487,70,5,2025-10-21,950.91,4754.55
981,402,2,3,2025-04-06,613.22,1839.66
982,104,68,1,2024-12-12,1580.06,1580.06
983,321,23,2,2025-06-19,218.71,437.42
984,449,163,1,2023-07-27,12.23,12.23
985,360,193,9,2024-11-10,13.51,121.59
986,275,146,5,2025-03-24,50.04,250.2
987,75,63,4,2024-09-05,2065.69,8262.76
988,294,197,2,2025-04-06,33.79,67.58
989,452,135,3,2024-07-29,196.01,588.03
990,185,128,1,2023-08-29,207.05,207.05
991,293,36,9,2024-01-15,719.08,6471.72
992,104,93,1,2024-08-25,750.95,750.95
993,283,44,2,2024-04-14,779.18,1558.36
994,39,42,2,2025-10-12,689.86,1379.72
995,424,169,5,2025-04-18,38.1,190.5
996,426,160,6,2025-09-17,16.9,101.4
997,441,169,3,2024-04-08,38.45,115.35
998,48,148,1,2025-05-14,158.83,158.83
999,305,196,2,2023-01-28,29.52,59.04
1000,116,167,2,2024-10-27,42.89,85.78
1001,98,164,3,2024-02-10,41.01,123.03
1002,48,67,1,2023-10-29,665.08,665.08
1003,257,197,2,2023-05-27,34.52,69.04
1004,343,179,3,2024-06-21,6.78,20.34
1005,306,67,2,2025-09-05,659.71,1319.42
1006,399,182,1,2023-01-13,13.47,13.47
1007,36,44,2,2025-09-16,859.06,1718.12
1008,15,129,2,2025-05-25,142.32,284.64
1009,232,197,1,2024-01-15,36.69,36.69
1010,58,96,9,2023-08-03,517.96,4661.64
1011,145,184,1,2023-12-25,1.92,1.92
1012,458,6,9,2025-08-18,110.25,992.25
1013,116,112,4,2024-09-14,1063.86,4255.44
1014,489,114,3,2024-08-03,178.51,535.53
1015,339,128,4,2023-12-18,186.53,746.12
1016,1,186,6,2024-01-01,37.01,222.06
1017,80,77,1,2023-10-12,842.15,842.15
1018,377,158,2,2024-06-04,172.87,345.74
1019,241,62,3,2025-08-21,889.33,2667.99
1020,199,70,2,2024-06-04,891.22,1782.44
1021,400,151,10,2023-09-29,158.77,1587.7
1022,170,120,1,2023-01-16,588.38,588.38
1023,490,44,2,2025-09-22,734.68,1469.36
1024,273,107,7,2025-04-06,721.47,5050.29
1025,200,164,7,2023-06-04,43.99,307.93
1026,290,186,1,2023-02-15,38.4,38.4
1027,491,7,1,2024-03-10,1849.73,1849.73
1028,435,18,2,2024-07-28,1692.84,3385.68
1029,165,76,2,2025-07-02,359.49,718.98
1030,358,117,2,2024-02-10,403.52,807.04
1031,246,199,9,2024-12-09,26.35,237.15
1032,26,4,2,2025-05-24,77.6,155.2
1033,119,45,2,2023-02-13,1295.23,2590.46
1034,169,180,2,2025-11-24,18.3,36.6
1035,484,184,3,2025-07-09,1.78,5.34
1036,59,130,1,2024-10-25,106.72,106.72
1037,114,110,1,2023-12-18,680.84,680.84
1038,193,139,1,2023-02-10,48.38,48.38
1039,246,193,1,2025-05-13,14.71,14.71
1040,102,102,2,2024-08-26,349.38,698.76
1041,324,25,6,2025-03-31,636.03,3816.18
1042,175,84,3,2023-10-18,505.45,1516.35
1043,456,173,4,2024-08-18,12.43,49.72
1044,354,184,3,2024-06-16,1.76,5.28
1045,446,89,1,2025-10-06,267.33,267.33
1046,134,1,1,2023-03-23,1083.97,1083.97
1047,101,124,4,2025-02-08,180.38,721.52
1048,339,116,3,2023-05-04,65.22,195.66
1049,292,70,2,2025-07-03,832.93,1665.86
1050,122,87,3,2023-05-31,427.06,1281.18
1051,367,74,4,2023-05-17,662.76,2651.04
1052,482,147,7,2024-01-30,209.01,1463.07
1053,283,164,2,2025-07-31,41.74,83.48
1054,296,165,1,2024-06-28,46.32,46.32
1055,104,178,6,2024-06-26,36.03,216.18
1056,4,140,1,2023-06-29,152.58,152.58
1057,53,72,9,2025-05-29,849.09,7641.81
1058,212,41,3,2023-03-02,546.11,1638.33
1059,193,87,1,2023-09-04,415.78,415.78
1060,475,63,2,2023-09-16,1981.31,3962.62
1061,397,25,1,2025-12-19,565.82,565.82
1062,198,118,6,2023-06-24,312.62,1875.72
1063,122,34,2,2025-02-08,1332.91,2665.82
1064,5,116,1,2024-11-06,68.1,68.1
1065,460,89,1,2023-02-27,286.27,286.27
1066,89,98,1,2025-01-06,735.78,735.78
1067,42,34,5,2025-10-17,1364.2,6821.0
1068,45,101,2,2024-12-14,555.11,1110.22
1069,112,200,2,2024-12-22,29.43,58.86
1070,97,116,2,2024-12-13,63.73,127.46
1071,34,158,10,2024-03-05,170.9,1709.0
1072,45,97,3,2024-08-02,175.22,525.66
1073,298,196,2,2023-02-03,27.57,55.14
1074,83,22,8,2023-02-11,478.88,3831.04
1075,76,58,2,2025-05-21,1637.02,3274.04
1076,163,158,2,2025-07-27,187.93,375.86
1077,437,128,5,2023-04-01,197.27,986.35
1078,276,108,4,2025-03-05,69.26,277.04
1079,165,134,1,2024-01-17,157.55,157.55
1080,12,41,1,2025-06-09,503.5,503.5
1081,56,96,4,2023-05-07,529.37,2117.48
1082,286,57,1,2023-10-22,401.41,401.41
1083,441,160,1,2025-05-13,15.5,15.5
1084,381,59,5,2023-08-28,1076.35,5381.75
1085,367,144,1,2023-10-13,212.35,212.35
1086,282,15,3,2023-07-01,618.85,1856.55
1087,267,139,8,2025-03-07,44.88,359.04
1088,352,73,3,2024-07-16,380.62,1141.86
1089,127,178,5,2025-04-17,42.72,213.6
1090,256,11,2,2023-04-28,1891.87,3783.74
1091,110,31,2,2025-12-27,343.68,687.36
1092,92,31,6,2023-06-18,346.39,2078.34
1093,115,99,5,2023-03-16,67.91,339.55
1094,499,144,3,2023-11-12,210.52,631.56
1095,281,69,3,2023-06-09,1930.81,5792.43
1096,198,80,1,2023-12-10,923.78,923.78
1097,195,190,2,2023-12-16,21.33,42.66
1098,374,6,3,2023-05-07,108.39,325.17
1099,393,54,2,2023-04-15,1035.28,2070.56
1100,359,140,4,2024-02-25,159.85,639.4
1101,115,16,1,2025-07-02,225.21,225.21
1102,158,73,2,2023-10-27,428.08,856.16
1103,243,99,2,2024-03-01,73.54,147.08
1104,244,33,9,2024-04-30,1707.58,15368.22
1105,349,185,3,2023-06-27,20.79,62.37
1106,461,170,3,2024-12-28,33.15,99.45
1107,127,106,2,2025-07-01,366.39,732.78
1108,472,17,2,2023-01-21,1505.85,3011.7
1109,256,45,5,2025-07-04,1434.5,7172.5
1110,175,84,5,2023-12-23,539.31,2696.55
1111,374,187,1,2023-05-28,20.62,20.62
1112,344,128,2,2023-09-14,206.24,412.48
1113,493,94,3,2025-07-22,427.92,1283.76
1114,134,9,2,2023-01-25,1533.01,3066.02
1115,178,196,9,2025-07-05,27.11,243.99
1116,277,107,3,2025-09-24,685.92,2057.76
1117,344,179,1,2025-07-06,6.92,6.92
1118,169,127,1,2023-09-28,61.96,61.96
1119,418,150,3,2024-08-10,49.61,148.83
1120,232,76,4,2025-04-30,358.38,1433.52
1121,123,15,4,2025-07-22,576.59,2306.36
1122,155,26,6,2023-12-15,1235.2,7411.2
1123,445,6,4,2023-10-24,106.21,424.84
1124,312,68,2,2024-02-12,1669.8,3339.6
1125,252,35,4,2024-09-01,900.44,3601.76
1126,188,142,2,2023-04-13,11.68,23.36
1127,462,130,1,2024-03-28,96.91,96.91
1128,373,131,2,2024-06-03,69.62,139.24
1129,418,65,1,2025-05-07,475.4,475.4
1130,69,197,1,2025-01-05,32.87,32.87
1131,311,119,7,2023-09-13,680.0,4760.0
1132,99,154,3,2024-09-14,201.15,603.45
1133,252,161,3,2023-06-02,14.18,42.54
1134,142,129,1,2023-07-19,152.88,152.88
1135,192,188,2,2023-02-02,16.38,32.76
1136,93,143,1,2024-06-27,147.71,147.71
1137,297,128,2,2024-02-20,201.27,402.54
1138,270,184,3,2025-08-14,1.67,5.01
1139,115,162,2,2025-04-29,26.53,53.06
1140,217,63,3,2024-01-10,2068.03,6204.09
1141,395,134,2,2024-12-22,148.64,297.28
1142,28,100,1,2023-12-12,562.81,562.81
1143,433,128,3,2023-03-05,189.75,569.25
1144,296,73,1,2023-05-30,383.27,383.27
1145,216,174,1,2024-08-08,11.5,11.5
1146,313,70,7,2023-07-11,1010.71,7074.97
1147,64,23,4,2023-08-06,217.07,868.28
1148,25,28,1,2025-09-07,1399.17,1399.17
1149,469,176,2,2024-02-15,44.18,88.36
1150,170,177,1,2023-08-07,43.11,43.11
1151,324,22,1,2025-05-31,471.08,471.08
1152,73,111,2,2025-03-26,274.44,548.88
1153,428,152,1,2023-10-12,54.01,54.01
1154,296,17,10,2025-10-22,1241.9,12419.0
1155,394,159,2,2025-02-20,102.75,205.5
1156,81,185,4,2025-06-24,22.48,89.92
1157,109,184,2,2024-10-23,1.81,3.62
1158,220,124,2,2025-11-09,165.58,331.16
1159,176,173,3,2024-02-04,12.78,38.34
1160,42,103,1,2024-11-29,201.47,201.47
1161,152,33,3,2023-03-22,1628.03,4884.09
1162,423,3,3,2023-02-09,1092.29,3276.87
1163,423,37,1,2025-05-27,99.44,99.44
1164,414,188,2,2023-07-24,13.8,27.6
1165,432,166,2,2025-02-10,46.82,93.64
1166,29,24,3,2025-02-11,1393.18,4179.54
1167,305,67,1,2023-04-03,605.73,605.73
1168,257,132,2,2024-11-29,58.71,117.42
1169,73,3,2,2025-03-06,926.99,1853.98
1170,373,73,1,2025-07-03,433.61,433.61
1171,201,196,9,2025-10-07,27.46,247.14
1172,462,31,5,2025-03-06,365.82,1829.1
1173,125,3,1,2023-08-12,1046.01,1046.01
1174,373,7,2,2024-10-04,2108.88,4217.76
1175,144,169,6,2023-11-21,37.85,227.1
